baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_215929 128.49441263218 4.09190688583083 1.07378268438894 3.81074024131747 0.00013855129274437 0.0142614575848892 CU66_HYACE
evgLocus_173988 34.1753021867112 4.50196964874727 1.18375650381812 3.80312136341089 0.000142884312038305 0.0146370962714838 .
evgLocus_757510 22.8420799284411 3.97440554906727 1.04552306613879 3.80135616112717 0.000143906270823102 0.0146715869443934 APLP_MANSE
evgLocus_371691 3.21110623437111 3.37530967587855 0.888746944810438 3.79782984975378 0.00014596846339621 0.0148113023758903 HEXC_BOMMO
evgLocus_485049 526.366186092863 1.35801205798201 0.35795487891845 3.79380792932675 0.000148354448186308 0.0149823996965512 .
evgLocus_798042 12.1981234498388 2.33198770137797 0.615818499127119 3.78681008232686 0.000152593639612254 0.0153381681882552 .
evgLocus_76893 9.82871304449719 2.44754256217262 0.646874255954949 3.78364502782605 0.000154548201251479 0.015462042003711 .
evgLocus_311503 71.5915348114346 6.92508505833459 1.83103399428116 3.78206252858418 0.000155534278440442 0.0154883204716738 .
evgLocus_56104 113.46915553952 1.78483227446341 0.472593135912518 3.77667837053352 0.000158933751446395 0.0157091848230699 .
evgLocus_759444 17.9286280875722 1.45438720045147 0.385142593132943 3.77623048289923 0.000159219668687817 0.0157091848230699 .
evgLocus_271652 10.3108000275921 4.55755324512387 1.21146927674519 3.76200480904352 0.000168556806062133 0.0164785443734715 AP1M1_HUMAN
evgLocus_252074 12.7141346064909 3.81524517998772 1.01515361331788 3.75829345424695 0.000171076173126556 0.0165734880843419 SPZ4_DROME
evgLocus_53985 11.0466597262312 2.69163178097814 0.717183283325502 3.75305984336017 0.000174689131011757 0.0168472715989266 SURF1_XENTR
evgLocus_45008 19.7785999577111 8.82783354127324 2.35455687693757 3.7492547441687 0.000177360853391134 0.0170282326058484 .
evgLocus_88413 13.0330416791422 6.27960709235186 1.67593943277211 3.7469176806497 0.000179020802596767 0.0171108722481999 .
evgLocus_281164 532.322795825933 3.15144523561439 0.842308226894164 3.74143945766111 0.000182969257754613 0.0172509945806295 DHRSX_HUMAN
evgLocus_687969 164.283344162828 2.54491064448719 0.679831562012473 3.74344291540924 0.000181515854837942 0.0172509945806295 TPST_DROME
evgLocus_757543 57.869248924056 1.59819326692472 0.427146438886532 3.74155821383137 0.00018288280227744 0.0172509945806295 .
evgLocus_734383 46.7896183833085 4.01723607863777 1.07516012189523 3.7364072539785 0.00018666825470003 0.0173763797092506 YLAT2_MOUSE
evgLocus_790183 18.8979076568856 2.00884786583435 0.537583246167921 3.73681263349279 0.000186367690678913 0.0173763797092506 .
evgLocus_315542 3414.36865979567 1.93997346567318 0.519726774831281 3.7326794762555 0.000189453613285575 0.017408591675726 RL38_PLUXY
evgLocus_807445 263.133494261977 3.46346540315073 0.927526747209258 3.73408682129287 0.000188397500373924 0.017408591675726 RS11_RAT
evgLocus_276103 20.6063719711731 3.4096612198172 0.914534580811576 3.72830212367847 0.000192774186893704 0.0174885395821789 .
evgLocus_386237 26.8125262096759 3.00742457214037 0.806375252226689 3.72955961115598 0.000191814724603388 0.0174885395821789 .
evgLocus_687355 7.72890645534366 4.00296131815663 1.07359039869484 3.72857406607122 0.000192566313563469 0.0174885395821789 UDPE_NPVSL
evgLocus_358570 132.008160367979 3.15200634141243 0.847049928218611 3.72115767489794 0.000198311561857341 0.0179149811787581 .
evgLocus_182906 47.6014348933395 5.11753706313764 1.37751214724733 3.71505766636176 0.000203157358486046 0.0181991591848797 STUB_DROME
evgLocus_791281 14.7551986098279 1.50121935638101 0.404022122885429 3.71568602644741 0.000202653102753415 0.0181991591848797 ZN608_MOUSE
evgLocus_830044 9.94699639526552 2.57821738516385 0.694790616613035 3.71078325399981 0.000206618959219236 0.018432132987016 .
evgLocus_82331 108.361752152261 1.99673996079093 0.538502464219922 3.70794953312502 0.000208944283068554 0.0185622286327707 SPEN_DROME
evgLocus_222835 26.3668253033644 4.0809878582104 1.10182360792954 3.7038486277119 0.000212353002317121 0.0187097851012739 HYEP_MANSE
evgLocus_762718 14.1213124902126 1.89135849759677 0.510899547837609 3.70201638580809 0.000213892800612374 0.0187682166438973 .
evgLocus_608372 18.0852267574319 2.27733239793463 0.615526058195744 3.69981476431728 0.000215756889821169 0.0187778658986636 .
evgLocus_827477 8.66274142609016 2.47533113105407 0.669634824524989 3.69653883041398 0.000218558843096121 0.0188683259301933 MYRO1_BREBR
evgLocus_559667 658.233835472825 2.28631694113852 0.618923080162913 3.69402436977583 0.000220732633841365 0.0189198450208191 CHIA_SERMA
evgLocus_757884 40.1863529648432 1.51696606078075 0.410678404133773 3.693805287815 0.000220922991835814 0.0189198450208191 YI31B_YEAST
evgLocus_821677 60.6399723671331 1.3060106563662 0.353683176002459 3.692600454247 0.00022197261625808 0.0189339988608984 KAT6B_MACFA
evgLocus_463843 32.9903672099734 2.39355109477583 0.651540223105207 3.67368124007493 0.000239080956823167 0.020152453880252 .
evgLocus_799531 16.1430518328293 2.1325033264269 0.580910336436538 3.67096812135976 0.000241633479783374 0.0202877364790668 RDH13_MOUSE
evgLocus_535135 106.948519823189 1.25784025653467 0.342916403182645 3.66806674997322 0.000244391388580458 0.0203831921063442 SF3B1_HUMAN
evgLocus_468792 2069.53205925934 2.00406982895462 0.546832313538135 3.66487089248222 0.000247463385615704 0.0203889999529773 BIP_DROME
